"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","pred_profit"
"1125",2232,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR7","C",76,5,2.5,0.8,184,53,"Average","owner-occupied",51.399459,-0.107435,110,43,4,"thornton heath","Thames Water",51500,"Croydon","rail",0,1,0,0.4281446,374000,394984.313380879,0.0561077897884454
"1126",7419,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM12","D",76,4,3.5,1.1,260,78,"Good","owner-occupied",51.551414,0.2063,99,15,6,"elm park","Essex & Suffolk Water",52100,"Havering","tube",1,0,0,0.6164288,415000,403684.694793451,-0.0272657956784322
"1127",9042,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","E",50,2,3.6,2.5,403,281,"Average","owner-occupied",51.582608,-0.038809,88,10,3,"st james street","Thames Water",50700,"Waltham Forest","light_rail",0,0,1,0.3280992,397000,284963.641468257,-0.282207452221015
"1128",14899,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","C",75,4,2.3,0.6,177,44,"Average","owner-occupied",51.385302,-0.081259,34,52,3,"blackhorse lane","Thames Water",56400,"Croydon","light_rail",0,0,1,0.6394206,362000,497572.694915163,0.374510206947964
"1129",15701,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM2","C",49,3,1.3,1.2,152,143,"Good","owner-occupied",51.584499,0.21095,84,31,6,"gidea park","Essex & Suffolk Water",52600,"Havering","rail",0,1,0,0.3280992,268000,285287.561578571,0.0645058267857109
"1130",13012,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"KT4","D",126,6,5.1,2.2,228,96,"Average","owner-occupied",51.384223,-0.252579,89,24,4,"worcester park","Thames Water",65000,"Sutton","rail",0,1,0,0.4051528,855000,729597.164023279,-0.146669983598504
"1131",15154,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E17","E",108.46,4,7,4.7,387,259,"Average","owner-occupied",51.58574,-0.014757,72,37,3,"walthamstow central","Thames Water",50500,"Waltham Forest","tube",1,0,1,0.3392844,938000,678730.240351155,-0.276406993229045
"1132",12561,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR5","E",76,5,4.7,1.8,353,131,"Average","owner-occupied",51.322547,-0.149783,98,113,6,"woodmansterne","SES Water",63300,"Croydon","rail",0,1,0,0.3784326,425000,432357.531215641,0.0173118381544485
"1133",10387,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB7","C",76,4,2.6,1.2,192,83,"Average","owner-occupied",51.499132,-0.470898,136,30,6,"west drayton","Affinity Water",50500,"Hillingdon","rail",0,1,0,1.0669438,397000,381469.833588817,-0.0391188070810651
"1134",12086,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N21","D",99,5,3.6,1.3,208,70,"Average","owner-occupied",51.648299,-0.109564,18,59,5,"grange park","Thames Water",61700,"Enfield","rail",0,1,0,0.826462,557000,556808.694549269,-0.00034345682357422
"1135",14280,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"SE25","D",105,5,4.1,1.4,241,87,"Average","owner-occupied",51.40816,-0.083394,26,90,4,"norwood junction","Thames Water",51400,"Croydon","light_rail",0,1,1,1.14959,784000,521024.880748372,-0.335427448025036
"1136",12699,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM3","C",88,5,3,1.6,194,100,"Good","owner-occupied",51.601806,0.226375,86,45,6,"harold wood","Essex & Suffolk Water",36500,"Havering","rail",0,1,0,0.8289476,397000,332219.488832458,-0.16317509110212
"1137",2784,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN1","C",106,6,3.4,1.7,184,90,"Good","owner-occupied",51.640527,-0.069595,67,23,5,"bush hill park","Thames Water",56700,"Enfield","light_rail",0,0,1,0.2131402,557000,552215.227561148,-0.00859025572504868
"1138",9139,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"DA8","E",80,4,4.7,1.5,334,108,"Average","owner-occupied",51.481037,0.167041,147,33,6,"erith","Thames Water",45800,"Bexley","rail",0,1,0,0.7680504,382000,332631.122099606,-0.129237900262812
"1139",15829,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM1","D",52,2,2.8,2,305,221,"Poor","owner-occupied",51.364478,-0.201617,58,47,5,"west sutton","SES Water",55200,"Sutton","rail",0,1,0,0.382161,117000,272700.99064663,1.33077769783445
"1140",2019,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM14","C",76,4,2.5,1,184,74,"Average","owner-occupied",51.562274,0.270598,64,16,6,"upminster","Essex & Suffolk Water",48100,"Havering","tube",1,0,1,1.2080016,345000,361340.035412886,0.0473624214866269
"1141",13541,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE1","F",153,7,12,1.8,414,60,"Poor","owner-occupied",51.49685,-0.104686,44,5,1,"elephant and castle","Thames Water",48300,"Southwark","tube",3,1,0,0.2566382,1528000,2283481.31326762,0.494424943237972
"1142",8964,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"EN5","D",133,7,5.6,2.3,218,89,"Poor","owner-occupied",51.653273,-0.182928,70,75,5,"high barnet","Affinity Water",55400,"Barnet","tube",1,0,0,0.565474,806000,598502.139779519,-0.257441513921192
"1143",9446,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW2","C",65,3,1.6,1.6,143,139,"Good","owner-occupied",51.550898,-0.208454,50,62,2,"kilburn","Thames Water",50600,"Camden","tube",1,0,0,0.3249922,558000,437336.030451439,-0.216243673026094
"1144",6069,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR3","E",109,7,5.8,2.2,302,111,"Average","owner-occupied",51.410336,-0.039892,27,29,4,"clock house","Thames Water",61300,"Bromley","rail",0,1,0,0.086996,677000,611748.398880198,-0.0963834580794705
"1145",10305,NA,NA,"S","N","F",NA,NA,NA,"CATFORD",NA,NA,"SE6","E",134,6,7.7,3.4,327,142,"Average","owner-occupied",51.446449,-0.01201,104,22,3,"catford bridge","Thames Water",48700,"Lewisham","rail",0,1,0,0.6636552,312000,628480.112999973,1.01435933653837
"1146",1719,NA,NA,"T","N","L",NA,NA,NA,NA,NA,NA,"DA15","D",38,2,3.2,1.2,503,194,"Average","owner-occupied",51.45101,0.088762,84,41,4,"falconwood","Thames Water",56500,"Bexley","rail",0,1,0,1.0669438,222000,229495.315726603,0.0337626834531672
"1147",8685,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR1","D",82,4,4.2,0.8,263,49,"Very Poor","owner-occupied",51.430667,0.016925,94,63,4,"grove park","Thames Water",44000,"Bromley","rail",0,1,0,0.2976506,365000,359890.124507332,-0.0139996588840223
"1148",10585,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N8","C",66,4,2.3,1.4,185,108,"Good","owner-occupied",51.591651,-0.126656,105,43,3,"alexandra palace","Thames Water",53100,"Haringey","rail",0,1,0,0.661791,536000,388366.246950453,-0.275436106435721
"1149",9512,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW1V","C",61,3,1.9,1.1,183,103,"Very Poor","owner-occupied",51.490259,-0.142339,113,12,1,"pimlico","Thames Water",61900,"Westminster","tube",1,0,0,0.4592146,807000,782477.624219176,-0.0303870827519498
"1150",8853,NA,NA,"F","N","L",NA,NA,NA,"BARKINGSIDE",NA,NA,"IG6","C",47,2,1.3,1.3,157,153,"Average","owner-occupied",51.595304,0.085414,108,31,4,"fairlop","Thames Water",51500,"Redbridge","tube",1,0,0,0.3305848,222000,251089.480610669,0.131033696444454
"1151",7881,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","D",91,5,4,2.3,248,138,"Good","owner-occupied",51.371974,0.11216,56,81,6,"orpington","Thames Water",50900,"Bromley","rail",0,1,0,1.2477712,505000,413603.475779402,-0.180983216278413
"1152",1306,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR1","E",177,8,8.6,3.4,327,133,"Average","owner-occupied",51.401928,0.04949,11,76,5,"bickley","Thames Water",72000,"Bromley","rail",0,1,0,0.273416,1325000,1151276.42537155,-0.131112131795057
"1153",9503,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E3","C",76,3,2.4,2.3,182,169,"Average","owner-occupied",51.529638,-0.027275,201,15,2,"bow road","Thames Water",57000,"Tower Hamlets","tube",2,0,0,0.2336464,394000,559069.18724652,0.418957328036852
"1154",14259,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR4","C",149.04,5,4.8,3.4,194,136,"Good","owner-occupied",51.411954,-0.172232,71,17,3,"colliers wood","Thames Water",52500,"Merton","tube",1,0,0,0.7786142,585000,883197.589929204,0.509739469964451
"1155",14190,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"UB4","D",55.3,3,2.8,2.5,335,300,"Good","owner-occupied",51.539972,-0.433357,57,36,6,"hillingdon","Affinity Water",49300,"Hillingdon","tube",2,0,0,2.4539086,249000,261622.527286455,0.0506928806684947
"1156",15742,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA8","C",46,2,2,1.7,261,223,"Average","owner-occupied",51.482219,0.182364,70,5,6,"erith","Thames Water",45100,"Bexley","rail",0,1,0,0.7506512,166000,210411.817291713,0.267541068022365
"1157",8494,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W1H","D",46,2,2.3,1.2,278,147,"Very Poor","rental (private)",51.518992,-0.165327,30,35,1,"edgware road (circle/district/hammersmith and city)","Thames Water",60700,"Westminster","tube",3,0,0,0.2808728,575000,453113.07527836,-0.211977260385461
"1158",3623,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"NW5","E",163,7,8.7,3.7,301,127,"Poor","owner-occupied",51.552562,-0.133314,144,51,2,"kentish town","Thames Water",50900,"Camden","tube",1,1,0,0.4424368,1415000,1209125.98396085,-0.145494004267952
"1159",5704,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","C",63,3,1.7,1.7,137,137,"Good","rental (private)",51.3706,-0.095681,69,66,3,"george street","Thames Water",51400,"Croydon","light_rail",0,0,1,0.4703998,324000,381974.847818403,0.178934715488899
"1160",6427,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM12","E",106,5,5.8,2.3,312,122,"Good","owner-occupied",51.558052,0.225736,77,32,6,"hornchurch","Essex & Suffolk Water",43600,"Havering","tube",1,0,0,0.4237948,441000,413017.926681086,-0.0634514134215746
"1161",7988,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM13","C",63,3,2.2,1.7,196,155,"Average","owner-occupied",51.521995,0.1993,152,6,6,"rainham","Essex & Suffolk Water",45800,"Havering","rail",0,2,0,0.767429,233000,248004.9300686,0.0643988414961393
"1162",6620,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W8","E",174,6,9.5,2.7,309,87,"Poor","owner-occupied",51.497051,-0.19786,20,11,1,"earls court","Thames Water",69200,"Kensington and Chelsea","tube",2,0,0,0.4554862,3113000,2415560.0726679,-0.224041094549342
"1163",5721,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT5","D",80,5,3.1,1.8,219,124,"Average","owner-occupied",51.381505,-0.276091,89,29,5,"tolworth","Thames Water",55400,"Kingston upon Thames","rail",0,1,0,0.43498,374000,400811.728836178,0.0716891145352357
"1164",5702,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR3","C",121.75,7,4,3.2,195,157,"Good","rental (social)",51.42147,-0.025464,148,36,4,"lower sydenham","Thames Water",56300,"Bromley","rail",0,1,0,0.5051982,545000,598425.852007426,0.0980290862521573
"1165",9574,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE19","C",82,4,2.1,1.5,138,94,"Average","rental (private)",51.430365,-0.07966,21,77,3,"sydenham hill","Thames Water",56500,"Croydon","rail",0,1,0,0.3237494,493000,479340.976381838,-0.027705930259964
"1166",14276,NA,NA,"F","N","L",NA,NA,NA,"FOREST HILL",NA,NA,"SE23","C",62.67,3,2,1.4,190,131,"Good","rental (private)",51.443229,-0.048355,8,37,3,"forest hill","Thames Water",58000,"Lewisham","light_rail",0,1,1,0.447408,374000,385980.659934546,0.0320338500923702
"1167",7683,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR2","D",173,7,6.1,3.2,201,105,"Average","owner-occupied",51.399658,0.011823,117,45,5,"bromley south","Thames Water",63100,"Bromley","rail",0,1,0,0.3771898,924000,947164.575733998,0.0250698871580062
"1168",6740,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N11","C",139,6,4.3,3,175,122,"Average","owner-occupied",51.609366,-0.130408,39,55,3,"bounds green","Thames Water",51000,"Barnet","tube",1,0,0,0.3933462,994000,780915.194143228,-0.214371032049067
"1169",368,NA,NA,"T","N","F",NA,NA,NA,"PLUMSTEAD",NA,NA,"SE18","G",123,6,13,1.9,580,84,"Very Poor","owner-occupied",51.4848,0.086518,239,43,4,"plumstead","Thames Water",48200,"Greenwich","rail",0,1,0,0.584116,339000,520887.876249478,0.53654240781557
"1170",2758,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"EN2","D",137,6,5.2,2.3,216,93,"Good","owner-occupied",51.651936,-0.085373,68,30,5,"enfield chase","Thames Water",65200,"Enfield","rail",0,1,0,0.3846466,768000,767378.385423628,-0.000809393979650546
"1171",12707,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N13","C",30,2,1.8,1.1,339,219,"Very Poor","rental (private)",51.614113,-0.10307,92,24,4,"palmers green","Thames Water",45900,"Enfield","rail",0,1,0,0.972491,187000,229265.452998583,0.226018465233066
"1172",1976,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E4","D",115,6,5.4,2.2,265,105,"Average","owner-occupied",51.616051,-0.028586,67,14,4,"angel road","Thames Water",46900,"Waltham Forest","rail",0,1,0,1.0725364,442000,529172.977101092,0.197223930092968
"1173",3386,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE13","D",66,3,3.5,2.8,278,220,"Very Poor","owner-occupied",51.468065,-0.010279,98,23,2,"lewisham","Thames Water",59500,"Lewisham","light_rail",0,1,1,0.2094118,299000,524799.208746894,0.755181300156835
"1174",15677,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N14","E",103,6,5.3,2.5,340,169,"Poor","owner-occupied",51.638743,-0.130555,45,62,4,"southgate","Thames Water",47600,"Enfield","tube",1,0,0,0.512655,688000,448758.54650276,-0.347734670780872
"1175",182,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT2","F",86,4,7.8,2.1,510,137,"Average","owner-occupied",51.417401,-0.293782,156,11,6,"kingston","Thames Water",68000,"Kingston upon Thames","rail",0,1,0,0.5014698,1061000,497543.334362105,-0.531061890327893
"1176",9498,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR5","D",124,7,4.6,2.4,210,110,"Average","owner-occupied",51.312346,-0.125313,15,152,6,"coulsdon south","SES Water",53700,"Croydon","rail",0,1,0,0.888602,689000,538511.168031913,-0.218416301840475
"1177",9210,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","C",96,3,2.3,2.2,141,134,"Good","owner-occupied",51.50229,-0.018168,138,5,2,"south quay","Thames Water",85200,"Tower Hamlets","light_rail",0,0,1,0.0540618,754000,869046.611723736,0.152581713161454
"1178",3514,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N15","D",62,3,2.6,1.6,214,133,"Average","owner-occupied",51.585478,-0.06653,65,12,3,"seven sisters","Thames Water",40300,"Haringey","tube",1,1,1,0.2914366,364000,319621.278283915,-0.12191956515408
"1179",10061,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW8","D",70,4,3.7,1.1,298,84,"Average","owner-occupied",51.487387,-0.311681,71,12,4,"brentford","Thames Water",51200,"Hounslow","rail",0,1,0,0.3237494,552000,397475.943259517,-0.279934885399425
"1180",5108,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W9","D",69.5,4,2.9,2.8,219,208,"Average","owner-occupied",51.52915,-0.201134,97,29,2,"queens park","Thames Water",46700,"Westminster","tube",2,0,1,0.472264,489000,468216.211558325,-0.0425026348500509
"1181",5507,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA8","C",152,8,4.8,2.8,177,104,"Average","owner-occupied",51.624845,-0.271637,85,68,5,"edgware","Affinity Water",56300,"Barnet","tube",1,0,0,0.8152768,744000,754105.503671361,0.0135826662249478
"1182",15881,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E17","D",106,5,5.1,1.9,275,101,"Average","owner-occupied",51.599682,-0.004473,116,24,4,"highams park","Thames Water",49200,"Waltham Forest","light_rail",0,0,1,0.7593508,510000,503778.332102394,-0.0121993488188349
"1183",15135,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW6","D",25,2,1.5,1.2,365,283,"Good","owner-occupied",51.477937,-0.203423,39,9,2,"parsons green","Thames Water",61900,"Hammersmith and Fulham","tube",1,0,0,0.3815396,297000,315644.050612242,0.0627745811860008
"1184",14576,NA,NA,"T","N","F",NA,NA,NA,"BATTERSEA",NA,NA,"SW11","E",108,4,5.8,3,303,155,"Poor","owner-occupied",51.468741,-0.15381,69,4,2,"queenstown road","Thames Water",58900,"Wandsworth","rail",0,1,0,0.7810998,937000,951743.958626585,0.0157352813517453
"1185",5278,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE27","D",91,6,3.3,1,207,61,"Average","owner-occupied",51.434406,-0.108049,40,68,3,"west norwood","Thames Water",55900,"Lambeth","rail",0,1,0,0.2852226,613000,527221.338983455,-0.139932562832863
"1186",1513,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA2","C",138,7,4.1,1.7,167,65,"Average","owner-occupied",51.589149,-0.355101,45,55,5,"north harrow","Affinity Water",63700,"Harrow","tube",1,0,0,0.6723548,703000,757481.833001112,0.0774990512106859
"1187",15426,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW7","E",120,5,6.4,2.3,276,97,"Good","owner-occupied",51.465377,-0.33072,20,9,4,"st margarets","Thames Water",53100,"Hounslow","rail",0,1,0,1.0613512,641000,591995.990915696,-0.0764493121440007
"1188",9888,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG6","C",103,5,3.1,1.6,173,84,"Average","owner-occupied",51.608568,0.102573,135,42,4,"hainault","Thames Water",41800,"Redbridge","tube",1,0,0,0.6257498,391000,428064.415939267,0.0947939026579707
"1189",7444,NA,NA,"S","N","F",NA,NA,NA,"NEW ELTHAM",NA,NA,"SE9","E",98,4,6,3.2,350,181,"Average","owner-occupied",51.432625,0.068645,83,63,4,"new eltham","Thames Water",52100,"Greenwich","rail",0,1,0,0.7897994,529000,456664.138828261,-0.136740758358675
"1190",2894,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","C",80.2,4,2.3,1.8,173,135,"Average","rental (private)",51.532418,-0.08324,80,22,1,"hoxton","Thames Water",54300,"Islington","light_rail",0,0,1,0.3964532,511000,802723.597594179,0.570887666524812
"1191",14708,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","E",97,5,8.5,3.7,433,169,"Good","owner-occupied",51.368799,0.084559,50,81,6,"orpington","Thames Water",66900,"Bromley","rail",0,1,0,0.5890872,521000,573927.348279204,0.101588000535901
"1192",6395,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","C",55,3,2.5,1.3,268,132,"Good","rental (private)",51.423339,-0.180379,36,14,3,"colliers wood","Thames Water",64700,"Merton","tube",1,0,0,0.394589,350000,375110.840141402,0.0717452575468623
"1193",4598,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW11","C",177,6,4.2,2.7,134,85,"Good","owner-occupied",51.463341,-0.157569,120,24,2,"clapham junction","Thames Water",80600,"Wandsworth","light_rail",0,1,1,0.7637006,1398000,1704010.49593688,0.218891627994906
"1194",13832,NA,NA,"F","N","L",NA,NA,NA,"BLACKHEATH",NA,NA,"SE3","E",38.51,2,4.3,3.6,735,614,"Very Poor","rental (private)",51.473465,0.019965,32,43,3,"blackheath","Thames Water",67800,"Greenwich","rail",0,1,0,0.8861164,287000,294428.745079073,0.0258841291953765
"1195",11738,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA0","D",61,3,2.5,1.5,213,126,"Average","owner-occupied",51.563367,-0.308205,69,50,4,"north wembley","Affinity Water",50600,"Brent","tube",2,0,1,0.1969838,342000,307791.03308035,-0.100026219063305
"1196",2818,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR1","C",53,3,1.5,1.1,163,121,"Average","rental (private)",51.414946,0.000788,106,40,4,"ravensbourne","Thames Water",60300,"Bromley","rail",0,1,0,0.6133218,297000,334846.069827279,0.127427844536294
"1197",12530,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE25","D",119,4,5,2,240,91,"Average","owner-occupied",51.391539,-0.066841,83,48,3,"woodside","Thames Water",50500,"Croydon","light_rail",0,0,1,0.3069716,454000,591697.746172449,0.303299000379843
"1198",7111,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA0","C",27,1,1.7,1.6,358,333,"Average","rental (private)",51.537736,-0.295559,61,29,4,"alperton","Affinity Water",51400,"Brent","tube",1,0,0,0.633828,225000,188728.406242753,-0.161207083365542
"1199",10043,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE17","D",44,2,2.4,1.2,312,157,"Average","owner-occupied",51.492177,-0.102647,27,7,2,"kennington","Thames Water",50700,"Southwark","tube",1,0,0,0.2311608,324000,384200.752576464,0.185804791902667
"1200",10952,NA,NA,"T","N","L",NA,NA,NA,NA,NA,NA,"SW11","E",150,7,7.9,3.5,297,132,"Poor","owner-occupied",51.460972,-0.165845,187,15,2,"clapham junction","Thames Water",73000,"Wandsworth","light_rail",0,1,1,0.4126096,585000,1411896.01575959,1.4134974628369
"1201",9695,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA7","E",93,5,5.7,2.7,350,162,"Average","owner-occupied",51.459927,0.162845,104,48,6,"barnehurst","Thames Water",51400,"Bexley","rail",0,1,0,0.59033,465000,434401.097862979,-0.0658040906172485
"1202",13773,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N8","D",211,9,9.5,6.3,254,167,"Very Poor","owner-occupied",51.580987,-0.119979,59,47,3,"hornsey","Thames Water",65500,"Haringey","rail",0,1,0,0.7320092,1965000,1880772.91612177,-0.042863655917673
"1203",3015,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE16","C",78,4,2,0.8,143,53,"Good","rental (private)",51.497145,-0.063761,31,6,2,"bermondsey","Thames Water",52400,"Southwark","tube",1,0,0,0.1267656,711000,641283.526600566,-0.0980541116729033
"1204",6719,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW6","D",54,3,2.9,1.3,285,124,"Poor","owner-occupied",51.540559,-0.197425,136,39,2,"kilburn high road","Thames Water",51900,"Brent","light_rail",0,0,1,0.4362228,489000,423265.572839673,-0.134426231411712
"1205",9750,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E11","E",89,5,5,1,317,61,"Average","owner-occupied",51.567112,-0.000301,35,17,3,"leytonstone high road","Thames Water",53300,"Redbridge","light_rail",0,0,1,0.7804784,555000,504012.999510701,-0.0918684693500881
"1206",12700,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA5","E",99,5,6.4,2.5,306,111,"Average","owner-occupied",51.43916,0.153705,34,18,6,"bexley","Thames Water",61700,"Bexley","rail",0,1,0,0.487799,461000,511403.035264241,0.109334132894233
"1207",684,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG4","E",127,4,6.9,2.6,280,106,"Average","owner-occupied",51.582113,0.048609,32,26,4,"redbridge","Thames Water",55300,"Redbridge","tube",1,0,0,0.5238402,440000,614090.567400913,0.395660380456621
"1208",15482,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW11","E",155,6,8.3,4.6,304,167,"Good","owner-occupied",51.464124,-0.163325,116,22,2,"clapham junction","Thames Water",73000,"Wandsworth","light_rail",0,1,1,0.3678688,1336000,1508355.26628038,0.129008432844595
"1209",12688,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW4","D",57,3,2.3,1.4,227,142,"Average","rental (private)",51.456809,-0.131175,14,28,2,"clapham common","Thames Water",53200,"Lambeth","tube",1,0,0,0.6195358,393000,383179.61680217,-0.0249882524117819
"1210",9653,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM8","D",102,5,3.7,1.8,208,97,"Average","owner-occupied",51.553935,0.122685,67,10,5,"becontree","Essex & Suffolk Water",40800,"Barking and Dagenham","tube",1,0,0,1.2080016,335000,401408.984318053,0.198235774083739
